Team Code,Game Code,Result,Points,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Third Down Conv %,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Outcome
428,428041820051008,0,23,57,264,1,23,11,139,1,0,0,3,98,0,3,14,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,5,195,6,317,0,0,0,2,1,33,24,7,31,3,19,0,0,4,0,13,6,4,1970,9,95,17,9,52.94117647,1,0,5,2,3,-1
312,428031220051119,0,52,40,236,2,34,20,377,5,1,0,2,28,0,1,16,0,0,0,0,2,16,0,0,0,0,1,1,7,7,0,0,0,0,0,52,3,118,9,546,4,0,0,0,0,65,41,4,20,0,0,4,0,6,0,10,16,2,1797,3,33,13,7,53.84615385,1,0,4,3,1,-1
428,428031220051119,0,28,34,129,2,46,26,315,1,2,0,5,89,0,0,0,0,0,0,0,1,60,1,0,0,0,1,0,4,4,0,0,0,0,0,28,4,167,5,206,2,1,0,0,0,54,27,2,2,0,0,0,0,4,0,9,15,0,1803,4,31,15,7,46.66666667,2,0,4,3,0,-1
306,428030620051105,0,21,37,112,3,43,26,253,0,1,0,2,39,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,285,4,163,1,0,0,0,0,51,20,2,2,0,0,0,0,1,0,8,12,0,1954,4,56,20,12,60,1,0,4,3,0,-1
428,428030620051105,0,42,49,347,5,26,16,225,1,0,2,2,24,0,3,28,0,0,0,0,1,0,0,0,0,0,1,0,4,2,2,2,0,0,0,42,3,122,7,444,4,1,0,0,0,50,19,5,15,1,1,0,0,4,0,14,11,2,1646,4,50,12,7,58.33333333,1,0,8,6,0,-1
419,419073620051001,0,17,31,62,2,22,14,147,0,0,0,3,46,0,6,27,0,0,0,0,1,16,0,1,32,0,1,1,2,2,0,0,0,0,0,17,8,355,4,259,3,0,0,2,0,56,13,9,23,1,5,4,0,5,1,5,6,0,1472,5,40,13,4,30.76923077,0,0,3,2,1,-1
736,419073620051001,0,15,33,102,0,45,26,245,1,1,0,1,16,0,4,25,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,15,6,245,5,311,2,0,0,2,0,48,16,4,16,2,14,1,1,2,0,8,12,3,2128,4,32,18,8,44.44444444,0,0,3,1,1,-1
419,419071620051126,0,17,45,125,2,27,18,146,0,0,0,2,36,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,2,2,0,0,0,0,0,17,8,321,4,212,0,0,0,0,0,48,2,6,24,3,17,1,0,6,0,8,6,2,2051,8,85,17,7,41.17647059,1,1,3,2,1,-1
716,419071620051126,0,7,29,74,0,32,18,230,1,2,0,4,64,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,5,181,2,118,0,0,0,0,0,55,6,5,23,3.5,20,2,0,2,0,6,10,1,1549,3,30,11,2,18.18181818,3,0,2,1,0,-1
419,419049020051119,0,3,39,50,0,37,23,228,0,1,0,4,90,0,3,57,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,5,177,2,92,0,0,0,1,0,26,24,5,18,1,6,4,0,0,0,1,14,3,2292,10,74,22,10,45.45454545,2,0,5,0,1,-1
490,419049020051119,0,24,31,153,1,11,6,85,1,1,0,2,34,0,2,21,0,0,0,0,1,50,1,0,0,0,1,1,3,3,0,0,0,0,0,24,5,195,5,314,1,0,0,0,0,51,34,13,49,3,19,6,1,2,1,6,2,0,1308,8,83,7,1,14.28571429,0,0,3,2,1,-1
231,419023120051203,0,35,24,124,3,32,22,314,2,2,0,5,130,0,3,27,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,35,2,64,6,390,2,0,0,2,0,46,42,11,36,4,22,3,0,4,1,7,12,4,1512,11,91,8,3,37.5,0,0,6,5,0,-1
419,419023120051203,0,31,38,107,1,38,27,316,3,0,0,4,133,0,0,0,0,0,0,0,2,13,0,0,0,0,2,1,4,4,0,0,0,0,0,31,5,192,5,275,0,0,0,0,0,34,28,5,15,1,10,2,1,1,0,6,16,2,2088,8,100,13,3,23.07692308,4,4,6,3,1,-1
229,419022920051015,0,14,26,104,2,28,11,165,0,3,0,4,52,0,1,9,0,0,0,0,1,0,0,1,16,0,0,0,2,2,0,0,0,0,0,14,5,194,3,173,0,0,0,3,2,44,60,8,14,1,4,0,0,3,1,7,8,1,1125,10,91,11,5,45.45454545,0,0,2,2,0,-1
419,419022920051015,0,35,64,263,5,19,12,115,0,1,0,3,75,0,1,14,0,0,0,0,3,40,0,0,0,0,3,0,5,5,0,0,0,0,0,35,3,105,6,303,2,0,0,0,0,27,22,7,31,4,24,0,1,1,0,15,7,3,2475,11,90,19,11,57.89473684,0,0,5,5,0,-1
8,419000820050903,0,26,37,133,2,25,17,212,1,1,0,3,59,0,3,39,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,1,26,3,108,5,313,2,0,0,2,0,25,30,9,36,5,25,3,0,3,0,9,10,1,1986,7,50,11,4,36.36363636,1,0,5,3,1,-1
419,419000820050903,0,7,25,34,0,20,13,123,1,0,0,3,56,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,340,3,174,0,0,0,1,1,31,48,5,25,1,9,0,2,3,0,3,6,0,1614,8,70,12,3,25,0,0,1,1,0,-1
418,418079620050924,0,20,36,143,0,34,16,258,2,1,0,4,59,0,4,22,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,208,5,306,0,0,0,1,1,35,36,7,36,3,28,2,2,3,0,7,10,0,1529,9,68,14,6,42.85714286,1,0,3,1,1,-1
796,418079620050924,0,23,43,140,2,32,15,147,0,1,0,5,138,0,1,14,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,6,276,6,359,2,0,0,3,0,25,52,2,12,1,11,1,1,5,0,12,9,0,2071,6,50,17,8,47.05882353,0,0,5,2,3,-1
418,418050920051029,0,33,58,253,1,30,17,174,1,3,0,3,32,0,5,53,0,1,83,1,2,36,0,0,0,0,4,4,3,3,0,0,0,0,0,33,3,110,8,512,7,1,0,1,1,30,14,3,19,1,15,7,1,4,0,13,9,0,2281,2,10,16,5,31.25,3,1,6,2,4,-1
509,418050920051029,0,17,17,89,0,49,26,326,2,2,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,1,1,2,2,0,0,0,0,0,17,8,350,4,165,0,0,0,1,1,47,66,3,4,2,1,3,1,1,0,4,13,1,1319,6,60,13,2,15.38461538,2,0,2,0,1,-1
418,418046320051228,0,28,42,130,1,43,21,270,3,1,0,6,186,0,7,72,0,0,0,0,2,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,244,5,319,2,1,0,4,2,40,28,9,36,5,27,0,0,6,0,10,11,2,1881,6,49,17,5,29.41176471,2,1,6,4,0,-1
463,418046320051228,0,32,37,151,1,31,14,167,3,2,1,2,43,0,3,32,0,2,16,0,1,0,0,0,0,0,1,1,3,3,1,1,0,0,0,32,8,412,6,345,0,0,0,0,0,59,14,9,33,4,22,0,2,6,0,7,6,3,1719,9,76,16,4,25,1,0,3,2,1,-1
416,418041620051001,0,31,37,173,2,31,20,282,1,2,0,2,48,0,1,0,0,1,74,1,1,14,0,0,0,0,3,1,4,4,0,0,0,0,0,31,3,144,6,372,3,0,0,1,1,47,40,4,12,2,8,0,3,0,0,9,11,1,1768,5,27,14,8,57.14285714,0,0,5,2,1,-1
418,418041620051001,0,34,43,232,1,36,26,256,3,1,0,3,80,0,2,25,0,0,0,0,2,14,0,0,0,0,3,2,4,4,0,0,0,0,0,34,4,150,6,382,4,0,0,3,1,48,16,8,35,2,17,0,1,5,0,10,9,2,1832,2,7,17,5,29.41176471,3,3,6,3,2,-1
312,418031220051022,0,20,38,139,0,39,27,288,2,1,0,1,18,0,3,26,0,0,0,0,1,20,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,169,3,176,1,0,0,2,0,56,42,4,8,0,0,1,1,2,0,6,16,1,1815,11,94,16,5,31.25,0,0,4,2,2,-1
418,418031220051022,0,23,41,122,1,22,15,220,2,1,0,2,30,0,0,0,0,0,0,0,1,11,0,0,0,0,1,1,2,2,0,0,0,0,0,23,6,208,4,221,2,0,0,1,1,66,27,9,41,4,31,0,0,3,0,6,10,3,1785,3,29,12,4,33.33333333,1,1,3,2,1,-1
416,416055920051105,0,21,33,103,1,31,22,248,1,1,0,2,53,0,2,70,0,1,84,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,21,6,270,4,216,1,1,0,1,0,57,12,4,14,2,12,0,1,2,0,9,10,1,1898,8,55,13,5,38.46153846,1,0,3,2,0,-1
559,416055920051105,0,28,44,221,3,32,20,226,1,0,0,2,47,0,3,37,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,5,207,5,322,3,0,0,2,1,43,20,7,31,3,25,0,0,6,0,10,12,1,1702,5,36,17,11,64.70588235,0,0,3,2,0,-1
416,416051820051015,0,24,51,116,2,36,26,340,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,7,273,5,279,2,0,0,0,0,22,26,1,6,0,0,0,3,1,0,7,19,1,2459,6,51,16,5,31.25,2,2,5,2,1,-1
518,416051820051015,0,35,26,137,1,15,10,249,3,0,0,3,-3,0,3,40,0,0,0,0,0,0,0,2,64,1,0,0,5,5,0,0,0,0,0,35,5,222,5,320,4,0,0,6,4,47,50,15,72,12,58,0,0,2,2,6,7,0,1141,3,18,6,1,16.66666667,0,0,1,1,0,-1
416,416051320050917,0,44,36,161,2,27,16,327,3,1,0,6,125,0,3,6,0,0,0,0,1,30,1,0,0,0,2,1,5,5,0,0,0,0,0,44,5,213,7,440,3,0,0,4,2,66,31,6,28,3,21,13,1,7,1,7,10,1,1451,9,85,12,3,25,1,0,5,4,1,-1
513,416051320050917,0,41,38,107,0,60,33,487,5,1,0,4,86,0,2,22,0,0,0,0,1,14,0,0,0,0,3,2,5,5,0,0,0,0,0,41,5,170,7,411,1,0,0,1,1,52,18,9,25,1,12,7,3,3,0,10,19,2,2149,12,92,18,6,33.33333333,4,3,5,4,0,-1
416,416042820051112,0,18,21,145,0,46,29,312,2,0,1,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,18,3,124,2,98,0,0,2,0,0,54,24,0,0,0,0,0,0,1,1,9,14,1,1416,8,47,13,6,46.15384615,2,2,5,2,1,-1
428,416042820051112,0,41,63,327,4,13,8,123,2,0,0,2,24,0,0,0,0,0,0,0,0,0,0,2,-26,0,0,0,6,5,0,0,0,0,0,41,2,80,7,441,2,0,0,0,0,38,23,2,10,0,0,0,0,6,2,19,5,1,2184,4,35,17,14,82.35294118,1,1,6,6,0,-1
301,416030120050924,0,14,33,123,0,30,16,148,2,1,0,6,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,274,4,245,2,0,0,2,1,52,30,6,10,0,0,1,0,4,0,6,11,0,1525,2,39,11,4,36.36363636,0,0,2,2,0,-1
416,416030120050924,0,61,48,376,1,34,26,329,7,0,0,2,47,0,2,19,0,1,12,0,1,0,0,0,0,0,1,1,8,8,0,0,0,0,1,61,3,128,10,598,2,2,0,1,0,38,26,5,26,2,17,1,2,3,0,19,15,0,2075,4,25,12,7,58.33333333,1,0,7,5,1,-1
415,415074920051112,0,47,37,194,2,31,18,321,5,1,0,3,64,0,3,4,0,0,0,0,3,36,0,0,0,0,0,0,7,5,0,0,0,0,0,47,6,237,8,500,4,0,0,2,1,48,30,12,49,2,30,0,0,3,0,8,10,2,1643,8,94,13,4,30.76923077,2,1,4,4,0,-1
749,415074920051112,0,17,48,133,1,31,15,236,1,3,0,4,72,0,3,1,0,0,0,0,1,3,0,0,0,0,2,1,2,2,0,0,1,0,0,17,5,229,4,253,1,0,0,3,3,37,30,5,16,1,5,0,1,2,1,8,9,2,1957,4,33,17,7,41.17647059,2,1,2,1,0,-1
415,415074220051105,0,27,43,152,1,25,15,152,1,1,0,0,0,0,2,21,0,0,0,1,2,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,181,6,388,2,0,0,0,0,32,28,10,47,5,32,1,3,3,0,6,9,2,2043,10,84,15,7,46.66666667,2,1,5,2,2,-1
742,415074220051105,0,7,34,77,1,22,8,90,0,2,0,4,66,0,4,28,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,4,146,1,65,1,0,1,5,4,35,42,5,12,1,2,1,0,1,0,6,5,2,1557,8,56,12,2,16.66666667,3,2,1,1,0,-1
415,415069020051015,0,34,33,34,0,21,16,317,4,0,0,0,0,0,4,65,1,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,34,3,117,6,382,2,0,0,4,2,25,56,7,26,2,12,1,1,5,0,3,12,1,1507,8,79,11,5,45.45454545,1,0,3,2,0,-1
690,415069020051015,0,3,41,84,0,23,10,96,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,8,253,2,130,2,0,0,2,0,19,48,10,47,4,36,1,2,1,0,8,1,3,2093,5,40,17,3,17.64705882,3,1,1,0,1,-1
365,415036520051230,0,40,56,272,2,22,13,196,2,0,0,0,0,0,4,46,0,0,0,0,1,15,0,0,0,0,5,4,4,4,0,0,0,0,0,40,1,41,9,571,6,0,0,1,0,29,10,7,36,4,28,0,0,1,0,18,7,1,2348,8,50,17,9,52.94117647,2,1,7,3,4,-1
415,415036520051230,0,3,23,53,0,23,10,100,0,1,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,8,344,2,129,1,1,0,0,0,53,24,7,30,2,20,0,1,2,0,1,5,0,1252,6,40,12,1,8.333333333,1,0,1,0,1,-1
234,415023420050905,0,10,33,96,1,26,8,74,0,1,0,0,0,0,3,49,0,0,0,0,2,25,0,0,0,0,2,1,1,1,0,0,0,0,0,10,8,292,3,161,0,0,0,2,1,30,52,13.5,67,9,61,0,0,4,1,4,5,0,1392,7,70,14,2,14.28571429,1,0,3,1,1,-1
415,415023420050905,0,7,44,81,0,28,16,232,1,2,0,3,44,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,7,8,269,2,130,2,0,0,1,1,19,41,10,16,1,2,0,1,7,0,6,12,3,2208,7,75,16,4,25,1,0,1,0,0,-1
147,415014720050917,0,30,22,90,1,55,31,288,2,1,0,2,25,0,3,8,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,30,7,221,5,287,2,0,0,1,0,67,25,10,52,5,40,3,1,3,0,5,13,6,1697,2,15,17,3,17.64705882,3,3,5,3,2,-1
415,415014720050917,0,36,52,195,3,26,16,152,1,0,0,3,87,0,3,31,0,0,0,0,1,4,0,0,0,0,3,3,3,3,1,0,0,0,0,36,7,300,5,257,1,1,0,2,1,53,16,6,25,1,12,3,0,2,1,10,8,0,1903,14,117,16,6,37.5,0,0,6,3,3,-1
414,414069020051029,0,41,37,127,2,41,29,379,3,0,0,3,57,0,5,76,0,1,3,0,2,2,0,0,0,0,3,2,5,5,0,0,0,0,0,41,2,57,8,499,0,0,0,3,2,34,24,8,41,3,26,4,1,3,0,6,16,2,2110,9,64,17,10,58.82352941,2,2,8,5,2,-1
690,414069020051029,0,14,31,75,2,24,10,120,0,2,0,8,141,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,251,3,144,0,0,0,3,1,48,38,3,25,2,23,4,3,4,0,6,4,1,1490,6,44,14,5,35.71428571,2,1,2,2,0,-1
414,414051920051121,0,38,41,124,2,44,22,297,2,1,0,1,15,0,3,64,1,1,3,0,1,40,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,205,7,409,1,0,0,0,0,45,13,7,25,2,12,5,1,1,1,6,17,2,1956,3,15,19,8,42.10526316,3,1,5,3,1,-1
519,414051920051121,0,7,37,157,1,22,5,28,0,1,0,6,99,0,2,9,0,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,7,11,413,2,130,1,0,0,3,1,58,14,10,19,0,0,5,0,8,0,7,2,0,1644,6,45,16,4,25,0,0,0,0,0,-1
414,414051820050903,0,14,30,48,1,44,24,250,1,1,0,3,44,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,266,2,106,0,0,1,1,1,44,26,6,19,1,4,0,2,2,0,4,16,1,1798,4,26,17,8,47.05882353,1,0,1,1,0,-1
518,414051820050903,0,34,36,160,1,30,22,222,2,1,0,2,48,0,3,32,0,0,0,0,1,26,1,0,0,0,2,2,4,4,0,0,0,0,0,34,2,81,7,444,4,0,0,2,1,37,32,9,45,5,41,0,1,4,0,11,12,1,1802,2,26,10,5,50,1,1,5,2,2,-1
414,414050320051005,0,27,31,168,1,32,17,133,2,1,0,4,109,0,1,0,0,0,0,0,1,15,0,0,0,0,2,2,3,3,0,0,0,0,0,27,6,234,6,345,3,0,0,0,0,47,22,7,15,1,8,0,0,1,0,10,7,2,1617,3,13,12,2,16.66666667,1,1,5,3,2,-1
503,414050320051005,0,38,42,220,3,22,19,296,2,1,0,3,37,0,2,20,0,0,0,0,1,6,0,0,0,0,1,1,5,5,0,0,0,0,0,38,3,110,7,422,2,0,0,1,1,37,26,3,6,0,0,0,0,3,0,12,8,1,1914,7,70,13,7,53.84615385,0,0,4,3,1,-1
331,414033120050917,0,10,16,31,0,58,31,338,1,2,0,3,55,0,2,2,0,1,5,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,6,269,3,165,1,0,0,1,0,44,58,10,31,2,15,3,2,2,0,2,15,2,1464,7,75,17,4,23.52941176,4,1,3,0,0,-1
414,414033120050917,0,27,51,176,1,37,22,251,2,1,0,1,17,0,5,66,0,0,0,0,2,61,0,0,0,0,2,2,3,3,0,0,0,0,0,27,3,125,6,380,3,0,0,5,2,33,34,9,59,2,19,6,1,5,0,15,9,3,2136,10,96,18,10,55.55555556,2,0,6,3,2,-1
204,414020420051022,0,23,41,251,1,27,19,135,2,0,0,3,64,0,0,0,0,0,0,0,2,29,0,2,0,0,2,1,3,2,0,0,0,0,0,23,5,214,4,186,1,0,1,0,0,42,44,5,26,1,9,3,0,3,2,13,7,0,1725,6,55,15,4,26.66666667,4,2,3,2,0,-1
414,414020420051022,0,24,40,197,1,43,23,252,2,2,0,1,12,0,4,19,0,0,0,0,0,0,0,1,0,0,3,1,3,3,0,0,0,0,0,24,3,85,5,314,2,0,0,0,0,46,32,10,40,1,8,3,0,1,1,11,13,2,1875,3,25,16,7,43.75,1,0,4,3,1,-1
404,404071920050924,0,31,48,335,3,24,9,147,1,0,0,3,46,0,4,19,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,274,6,377,3,0,0,3,2,47,20,5,9,2,3,2,0,1,0,15,3,2,1341,12,93,12,4,33.33333333,1,0,6,4,1,-1
719,404071920050924,0,37,47,197,2,23,15,234,3,1,0,3,62,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,37,7,284,6,357,3,0,0,0,0,43,20,6,22,0,0,2,2,6,0,7,8,3,2259,6,50,17,9,52.94117647,0,0,2,1,1,-1
404,404069420051112,0,16,38,165,1,30,13,128,0,0,0,1,14,0,3,6,0,0,0,0,1,37,0,0,0,0,3,3,1,1,0,0,0,0,0,16,6,275,5,325,3,0,0,1,1,50,17,3,15,2,12,0,0,3,0,9,7,1,1931,6,45,14,4,28.57142857,1,0,4,1,2,-1
694,404069420051112,0,20,37,126,0,27,15,215,2,1,0,2,27,0,2,45,0,1,17,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,249,5,300,3,0,0,3,1,53,19,5,22,2,6,5,1,5,0,10,9,1,1669,5,50,14,5,35.71428571,1,1,3,1,2,-1
404,404066420051119,0,24,61,263,2,19,12,157,1,1,0,0,0,0,1,0,0,0,0,0,2,38,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,253,5,310,0,0,0,1,1,41,22,1,2,0,0,0,1,2,1,18,6,1,2036,6,37,13,5,38.46153846,1,0,3,2,1,-1
664,404066420051119,0,22,26,94,1,40,22,297,2,2,0,5,147,0,4,15,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,22,5,238,4,260,4,0,1,1,0,58,20,7,12,0,0,0,1,0,0,4,12,1,1564,6,34,15,6,40,3,2,3,2,0,-1
288,404028820051015,0,20,36,106,1,45,26,396,1,0,0,1,30,0,4,48,0,0,0,0,1,40,0,0,0,0,3,2,2,2,0,0,0,0,0,20,5,173,5,304,1,0,0,3,2,38,48,9,20,0,0,0,0,2,0,6,13,0,1643,9,84,19,7,36.84210526,3,1,7,1,2,-1
404,404028820051015,0,35,56,315,3,12,7,112,2,1,0,4,86,0,3,19,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,5,234,5,312,2,2,1,1,1,33,58,2,16,1,12,0,2,10,0,15,4,1,1957,4,25,14,6,42.85714286,1,0,3,2,0,-1
128,404012820051008,0,38,57,261,2,21,14,290,3,0,0,0,0,0,5,14,0,0,0,0,1,23,0,0,0,0,2,1,5,5,0,0,0,0,0,38,3,125,7,440,7,0,0,0,0,39,6,3,20,1,11,0,0,3,0,14,12,0,2299,8,75,15,9,60,1,1,5,3,1,-1
404,404012820051008,0,17,32,221,2,23,14,80,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,231,4,260,4,0,0,0,0,63,14,3,8,1,4,0,0,2,0,9,3,2,1301,5,40,11,2,18.18181818,1,0,4,2,1,-1
5,404000520051226,0,31,23,47,0,59,34,455,4,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,8,324,4,225,0,0,2,0,0,49,36,7,17,0,0,0,1,3,0,3,18,3,1812,10,61,18,8,44.44444444,1,0,2,2,0,-1
404,404000520051226,0,38,58,346,4,14,7,170,0,0,0,3,97,0,5,39,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,38,5,228,8,511,6,0,0,1,1,33,44,7,26,3,22,0,0,4,0,14,4,3,1788,7,62,14,6,42.85714286,0,0,6,4,2,-1
664,402066420050917,0,48,50,197,4,32,20,259,2,3,0,5,134,0,2,7,0,1,0,0,2,20,0,0,0,0,2,2,6,6,0,0,0,0,0,48,1,28,8,497,1,0,0,1,1,37,14,6,12,1,4,0,0,1,0,14,12,4,2124,8,69,14,8,57.14285714,2,1,8,6,2,-1
402,402066420050917,0,20,29,74,1,25,13,182,1,2,0,7,168,0,0,0,0,0,0,0,3,18,0,0,0,0,2,2,2,2,0,0,0,0,0,20,3,119,5,311,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,9,1,1476,4,40,10,1,10,1,0,3,1,1,-1
725,400072520051112,0,34,40,120,2,27,22,224,2,1,1,6,108,0,2,2,0,0,0,0,3,60,0,0,0,0,1,1,3,3,1,1,0,0,1,34,6,172,6,357,1,0,0,3,2,39,16,3,8,0,0,0,0,2,0,2,11,2,2098,10,85,17,8,47.05882353,1,0,2,2,0,-1
400,400072520051112,0,27,23,62,1,34,21,213,0,3,0,5,69,0,3,32,1,1,36,1,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,209,7,368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1502,15,106,16,5,31.25,1,0,2,1,1,-1
392,392074920050924,0,22,46,162,1,22,12,169,0,1,0,0,0,0,3,13,0,1,20,1,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,22,6,298,7,406,1,0,0,2,1,51,8,3,28,2,19,0,2,8,0,11,7,1,1830,4,45,12,3,25,0,0,5,1,3,-1
749,392074920050924,0,12,39,111,1,35,18,133,0,0,0,6,127,0,2,12,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,0,1,12,8,379,2,130,2,0,0,4,2,46,16,8,23,1,2,0,1,1,0,6,7,1,1770,5,50,19,5,26.31578947,3,0,1,1,0,-1
392,392072620050903,0,23,40,210,1,30,19,217,1,2,0,4,86,0,1,9,0,0,0,0,1,0,0,0,0,0,3,3,0,0,2,1,0,0,0,23,2,99,6,357,2,0,0,2,0,36,30,1,2,1,2,0,0,2,0,16,12,1,1783,2,20,9,2,22.22222222,1,1,5,2,3,-1
726,392072620050903,0,20,49,246,3,12,5,97,0,1,0,4,55,0,1,7,0,0,0,0,2,16,0,0,0,0,0,0,2,2,1,0,0,0,0,20,4,177,4,257,0,0,0,0,0,42,36,6,24,1,13,0,2,2,0,12,5,0,1817,8,51,14,6,42.85714286,4,2,4,3,0,-1
392,392069020051008,0,38,46,220,5,35,22,252,0,1,0,1,48,0,4,28,0,0,0,0,1,0,0,0,0,0,3,1,5,5,0,0,0,0,0,38,1,49,7,410,3,0,0,3,1,17,58,1,9,1,9,2,1,2,1,13,11,2,2001,5,34,13,5,38.46153846,3,1,9,5,1,-1
690,392069020051008,0,7,37,110,1,16,8,116,0,1,0,4,75,0,1,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,203,2,127,1,0,0,3,3,36,58,9,29,2,11,3,2,1,0,3,6,2,1599,7,71,12,3,25,0,0,1,1,0,-1
392,392049020051126,0,14,33,30,1,35,20,235,1,2,0,4,118,0,4,21,0,0,0,0,1,6,0,0,0,0,2,0,2,2,0,0,0,0,0,14,5,212,3,176,0,0,0,2,2,39,22,10,39,5,33,4,0,1,0,3,13,2,1790,14,93,14,6,42.85714286,1,1,2,2,0,-1
490,392049020051126,0,20,42,73,1,19,12,113,0,1,0,3,44,0,2,9,0,0,0,0,2,28,1,0,0,0,2,2,2,2,0,0,0,0,0,20,7,266,5,314,1,0,0,1,0,40,30,13,67,7,54,9,1,3,0,4,6,4,1810,7,49,14,3,21.42857143,1,1,3,1,2,-1
392,392045720051112,0,33,49,150,1,31,19,374,3,2,0,5,96,0,4,18,0,1,7,0,0,0,0,0,0,0,4,2,4,3,0,0,0,0,0,33,4,170,6,367,1,1,0,0,0,36,40,6,17,0,0,2,2,4,0,9,14,1,1919,4,35,18,6,33.33333333,1,1,3,1,2,-1
457,392045720051112,0,30,28,89,1,40,25,335,1,0,0,4,81,0,3,11,0,0,0,0,2,62,1,0,0,0,4,3,3,3,0,0,0,0,0,30,7,288,6,350,1,0,0,2,1,44,52,7,28,3,21,10,0,6,0,5,13,0,1681,8,55,13,3,23.07692308,1,1,3,2,1,-1
